experiment_id,pharmacodb_cell_id,cell_uid,cell_name,depmap_id,in_gdsc_train,in_gdsc_val_or_test,in_gdsc_response,pharmacodb_compound_id,compound_uid,ctrp_compound_name,gdsc_pubchem_id,gdsc_drug_name,match_type,aac,resistance_rank,ic50,ec50,hs,einf,dss1,dss2,dss3
3712861,978,NCIH889_1147_2019,NCI-H889,ACH-000297,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.05982553,-0.05982553,17.80330174,16.96857476,4.0,8.73809656,,,
3722196,984,RERFLCAI_1303_2019,RERF-LC-A1,ACH-000261,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.03306385,-0.03306385,,18.27195217,1.9949921,52.58574254,,,
3724073,985,RERFLCAd1_1301_2019,RERF-LC-Ad1,ACH-000791,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.0,-0.0,,0.22325788,0.0,100.0,,,
3726083,986,RERFLCAd2_1302_2019,RERF-LC-Ad2,ACH-000774,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.08966644,-0.08966644,32.60720258,32.60720258,0.74734508,0.0,,,
3730650,989,RERFLCMS_1306_2019,RERF-LC-MS,ACH-000062,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.07031222,-0.07031222,90.65905047,90.65905047,0.59558778,0.0,,,
3734732,993,SBC5_1349_2019,SBC-5,ACH-000670,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.00550864,-0.00550864,46.31823394,46.31823394,3.99999773,0.0,,,
3736235,996,SHP77_1375_2019,SHP-77,ACH-000790,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.0275749,-0.0275749,,17.42851796,4.0,56.34101873,,,
3741228,998,SKMES1_1401_2019,SK-MES-1,ACH-000665,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.20239135,-0.20239135,4.31645093,4.31645093,1.18925009,0.0,,,
3743759,999,SW1271_1524_2019,SW1271,ACH-000890,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.02894747,-0.02894747,,18.69409317,3.39059004,50.49609487,,,
3746302,1000,SW1573_1533_2019,SW1573,ACH-000677,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.20528771,-0.20528771,4.768017380277585e+29,1000000.0,0.03670625,43.24186238,,,
3750498,1002,Sq1_1494_2019,Sq-1,ACH-000553,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.01982165,-0.01982165,,22.1653635,4.0,53.58250791,,,
3755380,1009,697_26_2019,697,ACH-000070,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.29593707,-0.29593707,1.53513423,1.53513423,1.36231881,0.0,,,
3756609,1010,A3KAW_41_2019,A3/Kawakami,ACH-000697,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.19984331,-0.19984331,3.17971198,2.92501535,4.0,14.19600653,,,
3757748,1011,A4Fuk_44_2019,A4/Fukuda,ACH-000157,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.28164672,-0.28164672,1.57100871,1.48348262,2.05747374,5.56278152,,,
3760604,1014,AMO1_62_2019,AMO1,ACH-000838,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.21903267,-0.21903267,2.75160873,2.27902107,1.8703296,14.85161797,,,
3765511,1024,BL70_104_2019,BL-70,ACH-000402,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.1632808,-0.1632808,8.30981605,8.30981605,0.84616035,0.0,,,
3766418,1027,CA46_159_2019,CA46,ACH-000440,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.22852595,-0.22852595,2.70540967,2.21310505,1.42945552,12.47876208,,,
3845624,1038,DB_284_2019,DB,ACH-000334,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.1981945,-0.1981945,4.91885248,4.91885248,0.95187741,0.0,,,
3849566,1042,Daudi_283_2019,Daudi,ACH-000786,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.37170233,-0.37170233,0.70525758,0.70525758,0.98046204,0.0,,,
3850690,1044,EB1_313_2019,EB1,ACH-000877,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.1865752,-0.1865752,5.78514904,5.78514904,0.91850102,0.0,,,
3852681,1047,EHEB_328_2019,EHEB,ACH-000038,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.2231822,-0.2231822,3.66589905,2.98947884,0.88025019,8.21763431,,,
3853936,1048,EJM_329_2019,EJM,ACH-000821,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.07989368,-0.07989368,18.00764434,18.00764434,1.50099957,0.0,,,
3855470,1050,GA10_395_2019,GA-10,ACH-000162,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.21917318,-0.21917318,3.41943383,3.32685186,1.38733506,1.86821801,,,
3857217,1054,GRANTA519_414_2019,Granta-519,ACH-000073,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.53806535,-0.53806535,0.0844043,0.0751915,1.50327216,7.97458324,,,
3860564,1058,HDLM2_521_2019,HDLM-2,ACH-000267,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.14327372,-0.14327372,8.08905837,8.08905837,1.44850542,0.0,,,
3861592,1059,HH_544_2019,HH [Human lymphoma],ACH-000061,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.18319615,-0.18319615,4.61239283,4.20884771,1.88545604,7.92748525,,,
3862137,1060,HPBALL_566_2019,HPB-ALL,ACH-000942,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.13432103,-0.13432103,9.23484539,9.23484539,1.34198275,0.0,,,
3863090,1062,HT_624_2019,HT,ACH-000914,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.0623319,-0.0623319,17.70081253,17.70081253,3.70390531,0.0,,,
3864243,1065,Hs611.T_580_2019,Hs 611.T,ACH-000069,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.36454913,-0.36454913,0.72804352,0.69862063,1.02189255,2.06399374,,,
3864979,1070,HuT78_647_2019,HuT 78,ACH-000509,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.06072295,-0.06072295,16.98442417,13.88671457,4.0,27.65580407,,,
3867545,1075,JM1_709_2019,JM-1,ACH-000151,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.25863574,-0.25863574,2.15853509,1.84828563,1.09824113,7.83428129,,,
3870483,1078,JVM3_716_2019,JVM-3,ACH-000346,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.2850939,-0.2850939,1.37644744,1.2904892,2.88716612,8.4936851,,,
3871234,1079,JeKo1_678_2019,JeKo-1,ACH-000357,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.12637586,-0.12637586,11.17274215,11.17274215,1.12130336,0.0,,,
3872655,1081,JURKAT_712_2019,Jurkat,ACH-000995,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.06872784,-0.06872784,16.57506281,16.57506281,3.42208969,0.0,,,
3874785,1085,KHM1B_747_2019,KHM-1B,ACH-000564,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.10879872,-0.10879872,10.87743613,10.87743613,2.56008726,0.0,,,
3875760,1086,KMH2_752_2019,KM-H2,ACH-000815,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.13872411,-0.13872411,8.0063378,8.0063378,2.029736,0.0,,,
3876331,1087,KMM1_756_2019,KMM-1,ACH-000889,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.14891095,-0.14891095,50.29224049,50.29224049,0.38719897,0.0,,,
3877960,1089,KMS12BM_763_2019,KMS-12-BM,ACH-000380,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.11939547,-0.11939547,9.79039417,9.79039417,2.26917756,0.0,,,
3879923,1094,KMS27_769_2019,KMS-27,ACH-000576,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.23732983,-0.23732983,2.36653976,2.07889715,1.87430882,10.78227454,,,
3880243,1095,KMS28BM_770_2019,KMS-28BM,ACH-000419,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.35566458,-0.35566458,0.87256791,0.87256791,0.7771744,0.0,,,
3880695,1097,KMS34_772_2019,KMS-34,ACH-000541,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.19085115,-0.19085115,4.75071902,4.75071902,1.38675347,0.0,,,
3884280,1102,KARPAS422_730_2019,Karpas-422,ACH-000315,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.09431513,-0.09431513,15.61303291,15.61303291,1.34100351,0.0,,,
3886790,1105,KASUMI2_734_2019,Kasumi-2,ACH-000728,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.38201525,-0.38201525,0.53432,0.49584281,1.51324916,5.34666914,,,
3887251,1106,KiJK_748_2019,Ki-JK,ACH-000773,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.34208752,-0.34208752,0.96642655,0.96642655,0.99445603,0.0,,,
3887970,1107,L1236_813_2019,L-1236,ACH-000702,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.13950132,-0.13950132,8.24535122,5.02977672,1.39149971,24.86551177,,,
3889102,1108,L363_814_2019,L-363,ACH-000183,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.1734669,-0.1734669,7.5410806,7.5410806,0.80602399,0.0,,,
3890258,1109,L428_815_2019,L-428,ACH-000754,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.06072014,-0.06072014,19.78697088,19.78697088,2.26764652,0.0,,,
3891403,1110,L540_816_2019,L-540,ACH-000806,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.18338006,-0.18338006,4.79586343,4.1139932,1.43223302,9.85988175,,,
3893251,1112,LP1_858_2019,LP-1,ACH-000204,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.14171496,-0.14171496,9.67181914,9.67181914,1.01873472,0.0,,,
3897411,1120,MHHCALL4_927_2019,MHH-CALL-4,ACH-000156,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.46025815,-0.46025815,0.19790029,0.16707382,1.23005993,9.40114074,,,
3899594,1124,MM1S_944_2019,MM1.S,ACH-000763,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.3826097,-0.3826097,0.605282,0.59432411,1.18118715,1.06743474,,,
3900826,1126,MOLP2_953_2019,MOLP-2,ACH-000453,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.18097894,-0.18097894,7.80769929,7.80769929,0.69985614,0.0,,,
3901788,1127,MOLP8_954_2019,MOLP-8,ACH-000745,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.2815625,-0.2815625,1.42788417,1.10621028,1.28425984,13.9750811,,,
3903608,1129,MOLT16_956_2019,MOLT-16,ACH-000918,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.33031281,-0.33031281,0.95336311,0.93567893,3.92832596,3.54560022,,,
3983927,1136,Mino_932_2019,Mino,ACH-000220,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.28723526,-0.28723526,1.64687133,1.55594564,1.11699871,3.07341474,,,
3985548,1139,NALM6_980_2019,NALM-6,ACH-000938,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.31061428,-0.31061428,1.3121857,1.3121857,1.42966948,0.0,,,
3986422,1140,NCIH929_1149_2019,NCI-H929,ACH-000050,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.10951771,-0.10951771,10.93106058,10.93106058,2.26867105,0.0,,,
3987082,1142,NUDHL1_1170_2019,NU-DHL-1,ACH-000388,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.12247747,-0.12247747,9.31367055,9.30110358,2.79038203,0.18802637,,,
3987842,1143,NUDUL1_1171_2019,NU-DUL-1,ACH-000287,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.13923688,-0.13923688,7.87152492,7.87152492,2.31394415,0.0,,,
3988797,1144,NAMALWA_981_2019,Namalwa,ACH-000944,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.34609938,-0.34609938,0.76790533,0.65128048,1.13023104,8.49373032,,,
3990158,1146,OCILY19_1186_2019,OCI-Ly19,ACH-000124,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.29328105,-0.29328105,1.21404064,1.1331763,3.05523014,9.49492645,,,
3990708,1147,OCILY3_1189_2019,OCI-Ly3,ACH-000158,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.27280002,-0.27280002,1.57729943,1.51025497,4.0,7.97434318,,,
3993081,1153,P12ICHIKAWA_1230_2019,P12-Ichikawa,ACH-000372,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.07954985,-0.07954985,15.17793671,15.17793671,2.54478151,0.0,,,
4002738,1158,P3HR1_1234_2019,P3HR-1,ACH-000707,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.06545642,-0.06545642,19.47850215,14.51769009,2.17947742,23.65233109,,,
4002739,1158,P3HR1_1234_2019,P3HR-1,ACH-000707,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.13431355,-0.13431355,1243.80139745,1243.80139745,0.23008169,0.0,,,
4003773,1160,PF382_1262_2019,PF-382,ACH-000937,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.12203396,-0.12203396,9.70507496,9.70507496,1.94079713,0.0,,,
4004334,1161,PEER_1261_2019,Peer,ACH-000519,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.17766101,-0.17766101,5.37223316,5.37223316,1.60206468,0.0,,,
4004790,1162,Pfeiffer_1263_2019,Pfeiffer,ACH-000140,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.20253436,-0.20253436,4.05263674,3.92538925,1.48363264,2.31142445,,,
4006026,1164,RCHACV_1294_2019,RCH-ACV,ACH-000922,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.32825208,-0.32825208,0.90161031,0.86655635,3.32036251,6.1684816,,,
4008137,1167,RL_1318_2019,RL,ACH-000371,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.10757864,-0.10757864,14.60295773,14.60295773,1.11420814,0.0,,,
4085067,1171,RPMI8402_1328_2019,RPMI-8402,ACH-000636,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.16142869,-0.16142869,6.25452535,6.25452535,2.03596614,0.0,,,
4086247,1172,RS4;11_1331_2019,RS4;11,ACH-000874,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.2618823,-0.2618823,1.95702829,1.79398246,1.62875168,6.60521528,,,
4089701,1177,RI1_1314_2019,Ri-1,ACH-000398,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.21403522,-0.21403522,3.25838243,2.72685719,1.44549737,11.34766566,,,
4090641,1179,SEM_1363_2019,SEM,ACH-000782,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.16022805,-0.16022805,6.48389588,6.48389588,1.65153183,0.0,,,
4091658,1180,SKMM2_1403_2019,SK-MM-2,ACH-000363,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.18291268,-0.18291268,2.35236386,1.61696846,3.57301908,36.89997993,,,
4155636,1182,ST486_1497_2019,ST486,ACH-000567,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.2005801,-0.2005801,4.58843352,4.58843352,1.04669933,0.0,,,
4156500,1183,SUDHL1_1499_2019,SU-DHL-1,ACH-000664,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.18752592,-0.18752592,4.81744618,4.81744618,1.61906224,0.0,,,
4157434,1184,SUDHL10_1500_2019,SU-DHL-10,ACH-000271,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.11231172,-0.11231172,9.82241675,9.23076062,3.08746948,8.72687062,,,
4158828,1186,SUDHL4_1502_2019,SU-DHL-4,ACH-000365,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.13893157,-0.13893157,6.8671983,6.20202121,3.12088462,13.61835937,,,
4160637,1188,SUDHL6_1504_2019,SU-DHL-6,ACH-000611,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.18091318,-0.18091318,5.04667707,4.72963423,1.52769868,4.71831587,,,
4161717,1189,SUDHL8_1505_2019,SU-DHL-8,ACH-000656,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.28551323,-0.28551323,1.39571056,1.22456677,1.68295795,9.88042779,,,
4162772,1190,SUPB15_1518_2019,SUP-B15,ACH-000059,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.38727492,-0.38727492,0.49908695,0.44917277,1.27599644,6.29039899,,,
4165098,1193,SUPM2_1521_2019,SUP-M2,ACH-000226,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.27920778,-0.27920778,1.81911271,1.81911271,1.56566991,0.0,,,
4166799,1195,SUPT11_1523_2019,SUP-T11,ACH-000122,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.25432132,-0.25432132,1.65445445,1.48222549,3.17379779,14.72628637,,,
4167501,1197,TALL1_1564_2019,TALL-1 [Human adult T-ALL],ACH-000197,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.23528374,-0.23528374,2.14624185,1.42027972,1.43623041,22.36579105,,,
4168501,1202,Toledo_1603_2019,Toledo,ACH-000285,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.15667467,-0.15667467,12.23328807,4.47119065,0.78191407,27.23960928,,,
4170073,1205,U266_1620_2019,U266B1,ACH-000626,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.0903309,-0.0903309,17.20690829,17.20690829,1.26227571,0.0,,,
4172309,1208,WSUDLCL2_1675_2019,WSU-DLCL2,ACH-000534,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.11269063,-0.11269063,10.80758194,10.80758194,1.93731136,0.0,,,
4174130,1212,AML193_61_2019,AML-193,ACH-000557,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.09637539,-0.09637539,12.16257584,12.16257584,4.0,0.0,,,
4176822,1216,CMK_210_2019,CMK,ACH-000641,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.1518258,-0.1518258,8.74368693,6.68518097,0.98587292,11.62613632,,,
4177834,1219,CMLT1_213_2019,CML-T1,ACH-000920,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.34789256,-0.34789256,0.8162423,0.80584219,4.0,2.5,,,
4178954,1220,EM2_331_2019,EM-2,ACH-000295,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.13361761,-0.13361761,8.76177628,8.76177628,1.65273435,0.0,,,
4180020,1221,EoL1cell_335_2019,EoL-1,ACH-000198,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.40203133,-0.40203133,0.50665257,0.50665257,1.15097202,0.0,,,
4180617,1222,F36P_363_2019,F-36P,ACH-000487,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.11508398,-0.11508398,12.77855522,12.77855522,1.15748537,0.0,,,
4182677,1224,HDMYZ_520_2019,HD-MY-Z,ACH-000190,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.06085681,-0.06085681,23.19753868,23.19753868,1.60313634,0.0,,,
4183663,1225,HEL_534_2019,HEL,ACH-000004,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.06911124,-0.06911124,15.89540883,15.10260169,4.0,9.25350393,,,
4184226,1226,HEL92.1.7_535_2019,HEL 92.1.7,ACH-000005,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.13043208,-0.13043208,9.74843573,9.74843573,1.32173517,0.0,,,
4185291,1227,HL60_546_2019,HL-60,ACH-000002,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.07658581,-0.07658581,16.98471935,16.98471935,1.89029839,0.0,,,
4257185,1230,JK1_707_2019,JK-1,ACH-000241,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.39356259,-0.39356259,0.51010666,0.44499009,0.8433847,5.43967924,,,
4258072,1231,JURLMK1_714_2019,JURL-MK1,ACH-000326,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.22265255,-0.22265255,3.32609575,3.32609575,1.48671371,0.0,,,
4330126,1232,K562_717_2019,K-562,ACH-000551,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.15495076,-0.15495076,7.9389945,7.9389945,1.06182978,0.0,,,
4337495,1233,KCL22_739_2019,KCL-22,ACH-000983,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.11035794,-0.11035794,12.51439617,12.51439617,1.34486537,0.0,,,
4339687,1236,K052_719_2019,KO52,ACH-000498,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.05865496,-0.05865496,18.33881594,18.33881594,4.0,0.0,,,
4340764,1238,KYO1_800_2019,KYO-1,ACH-000604,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.08532652,-0.08532652,13.25160565,12.64181017,3.77480977,8.14568202,,,
4342625,1241,KU812_795_2019,Ku812,ACH-000074,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.21493366,-0.21493366,3.80747553,3.80747553,1.11727288,0.0,,,
4343715,1242,LAMA84_818_2019,LAMA-84,ACH-000301,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.1165862,-0.1165862,10.07522114,10.07522114,2.32190581,0.0,,,
4344287,1243,M07e_875_2019,M-07e,ACH-000602,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.10397323,-0.10397323,11.34297883,11.1836837,2.6738312,1.85550061,,,
4347905,1248,MOLM13_950_2019,MOLM-13,ACH-000362,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.30187588,-0.30187588,1.3061242,1.26826902,2.55931714,3.62546,,,
4348673,1249,MOLM16_951_2019,MOLM-16,ACH-000369,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.09174222,-0.09174222,11.99040467,11.20001975,4.0,11.93640573,,,
4349162,1250,MOLM6_952_2019,MOLM-6,ACH-000321,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.15402744,-0.15402744,6.76036805,6.76036805,2.08968101,0.0,,,
4350823,1252,MONOMAC1_959_2019,Mono-Mac-1,ACH-001129,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.25026364,-0.25026364,2.05256648,1.68448963,1.4847722,12.7150424,,,
4351750,1253,MONOMAC6_960_2019,Mono-Mac-6,ACH-000006,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.23460559,-0.23460559,17.54380788,17.54380788,0.30508766,0.0,,,
4353045,1256,NCO2_1155_2019,NCO2,ACH-000076,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.21571547,-0.21571547,3.15059028,2.89465,2.03249555,7.90964762,,,
4356828,1260,OCIAML3_1184_2019,OCI-AML-3,ACH-000336,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.24717098,-0.24717098,2.1080534,1.96664083,2.79403138,8.81760098,,,
4358006,1261,OCIAML5_1185_2019,OCI-AML-5,ACH-000065,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.22119378,-0.22119378,2.76441116,2.27752273,1.71132117,14.10949393,,,
4359232,1262,OCIM1_1190_2019,OCI-M1,ACH-000751,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.07411461,-0.07411461,17.01177038,17.01177038,2.0761706,0.0,,,
4360264,1264,P31FUJ_1232_2019,P31/FUJ,ACH-000770,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.08882769,-0.08882769,15.24497812,15.24497812,1.63724545,0.0,,,
4362839,1269,Set2_1364_2019,SET-2,ACH-000195,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.16338547,-0.16338547,6.93808394,6.93808394,1.12918914,0.0,,,
4363554,1270,SIGM5_1376_2019,SIG-M5,ACH-000112,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.35897383,-0.35897383,0.79953466,0.79953466,1.09769905,0.0,,,
4365027,1273,TF1_1588_2019,TF-1,ACH-000387,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.11678365,-0.11678365,12.79771914,12.79771914,1.11466909,0.0,,,
4365821,1274,THP1_1593_2019,THP-1,ACH-000146,False,True,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.24437514,-0.24437514,2.39996047,2.30187499,2.28702282,4.55105922,,,
4367132,1276,U937_1624_2019,U-937,ACH-000406,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.03775239,-0.03775239,39.10189806,16.92242769,2.82155762,45.29380134,,,
4369798,1290,KMS21BM_767_2019,KMS-21-BM,ACH-000598,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.28399517,-0.28399517,1.61731672,1.5690304,2.05968859,3.02607582,,,
4379171,1314,COV362_254_2019,COV362,ACH-000278,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.04586656,-0.04586656,21.31511551,21.31511551,4.0,0.0,,,
4381124,1317,COV434_257_2019,COV434,ACH-000123,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.30501038,-0.30501038,1.63947124,1.63947124,0.67811134,0.0,,,
4381876,1319,COV644_259_2019,COV644,ACH-000608,False,False,False,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.08347196,-0.08347196,15.599437,15.599437,1.85992945,0.0,,,
4383794,1320,Caov3_182_2019,Caov-3,ACH-000713,True,False,True,51869,PDBC00062,Serdemetan,11609586,Serdemetan,pubchem,0.26308428,-0.26308428,2.62376313,1.09505758,0.68259191,22.46184794,,,
