model,seed,subset,gdsc_pubchem_id,drug_name,n_pairs,n_cells,spearman,pearson
bcgdrp,2022,no_gdsc_response,104842,SN-38,183,181,0.3997051057244889,0.43601061615615466
bcgdrp,2022,no_gdsc_response,11152667,AZD7762,219,217,0.45528320134548844,0.5235692083120622
bcgdrp,2022,no_gdsc_response,11175137,AT7867,194,191,0.33612973024526643,0.359953373221504
bcgdrp,2022,no_gdsc_response,11178236,Sepantronium bromide,194,193,0.19196960713376035,0.24080482784992882
bcgdrp,2022,no_gdsc_response,11228183,ABT737,177,175,0.38197421442818685,0.6877790789174805
bcgdrp,2022,no_gdsc_response,11234052,"Brivanib, BMS-540215",206,203,0.16560083665133554,0.15046244674229606
bcgdrp,2022,no_gdsc_response,11364421,BI-2536,217,215,0.493234058420005,0.5107687565715522
bcgdrp,2022,no_gdsc_response,11455910,TW 37,211,209,0.33392480866752117,0.41783049914453535
bcgdrp,2022,no_gdsc_response,11485656,Linifanib,208,205,0.3023265040098993,0.28442906110764826
bcgdrp,2022,no_gdsc_response,11609586,Serdemetan,208,206,0.3976540574924823,0.4739152858355545
bcgdrp,2022,no_gdsc_response,11625818,Idelalisib,204,201,0.08690345313328875,0.2186565030652575
bcgdrp,2022,no_gdsc_response,11640390,Linsitinib,197,195,0.1991269214324977,0.2020117541598469
bcgdrp,2022,no_gdsc_response,11647372,ZSTK474,213,211,0.1204095736079644,0.10615882539720706
bcgdrp,2022,no_gdsc_response,11707110,Trametinib,98,97,0.5990175232818765,0.6067122051915338
bcgdrp,2022,no_gdsc_response,11960529,Veliparib,212,210,0.030663029247877605,0.02176375444527576
bcgdrp,2022,no_gdsc_response,11977753,Dactolisib,149,147,0.16963571492085752,0.21651713673593065
bcgdrp,2022,no_gdsc_response,123631,Gefitinib,214,212,0.22607376919800823,0.1868481595800098
bcgdrp,2022,no_gdsc_response,126941,Methotrexate,175,173,0.2034319410488591,0.17297576496028624
bcgdrp,2022,no_gdsc_response,135423438,BIBF-1120,177,176,0.21203538220479892,0.38254454927658726
bcgdrp,2022,no_gdsc_response,148124,Docetaxel,98,97,0.5168235590420813,0.5060445935355351
bcgdrp,2022,no_gdsc_response,156414,CI-1033,206,203,0.3543338678271267,0.28866096667360813
bcgdrp,2022,no_gdsc_response,159324,Tipifarnib,272,208,0.3209236895676291,0.38360758047014226
bcgdrp,2022,no_gdsc_response,15953870,KU-60019,197,194,0.22001934558555444,0.2904690912798206
bcgdrp,2022,no_gdsc_response,16038120,NVP-TAE684,205,202,0.06757676280925627,0.15529088361921528
bcgdrp,2022,no_gdsc_response,16659841,AZD1480,104,103,0.2937512837294726,0.31748479732787216
bcgdrp,2022,no_gdsc_response,16722836,Fedratinib,203,201,0.3331709944678928,0.4021054485543922
bcgdrp,2022,no_gdsc_response,17755052,Pictilisib,212,210,0.2172835385725107,0.21790689545319797
bcgdrp,2022,no_gdsc_response,208908,Lapatinib,198,196,0.3249936615712854,0.23776855489744683
bcgdrp,2022,no_gdsc_response,2130404,AGK2,182,180,0.0017034640663572823,-0.048340419422595655
bcgdrp,2022,no_gdsc_response,216239,Sorafenib,219,216,0.20711328723021538,0.277917438008114
bcgdrp,2022,no_gdsc_response,227681,MIRA-1,126,126,0.2865901775226352,0.38096990946436693
bcgdrp,2022,no_gdsc_response,23582824,GSK1059615,133,131,0.08439794635347012,0.13347854453127173
bcgdrp,2022,no_gdsc_response,23725625,Olaparib,215,212,0.319153695514064,0.3762898548164275
bcgdrp,2022,no_gdsc_response,24180719,PLX-4720,216,214,0.29143180254781204,0.3313798233875586
bcgdrp,2022,no_gdsc_response,24771867,Alisertib,204,201,0.40345581393655,0.5165603544282358
bcgdrp,2022,no_gdsc_response,24772860,SNX-2112,216,214,0.46297389493854224,0.47826080711796226
bcgdrp,2022,no_gdsc_response,24785538,BMS-754807,207,204,0.040841763323497725,0.08378555990421328
bcgdrp,2022,no_gdsc_response,24821094,Ibrutinib,141,139,0.41730685668757933,0.3802336266717735
bcgdrp,2022,no_gdsc_response,24856436,MK-1775,194,192,0.3983567596708948,0.4349979239397159
bcgdrp,2022,no_gdsc_response,24889392,Quizartinib,208,205,0.0877579697866512,0.2506091556694389
bcgdrp,2022,no_gdsc_response,24978538,Navitoclax,201,199,0.4172187966751421,0.6173598863670466
bcgdrp,2022,no_gdsc_response,25102847,Cabozantinib,179,176,0.2078006315790931,0.3203332522742093
bcgdrp,2022,no_gdsc_response,25126798,Ruxolitinib,217,214,0.3724747930887885,0.4339664769335988
bcgdrp,2022,no_gdsc_response,25262965,AZD8055,226,223,0.27643128384706894,0.28487222976417603
bcgdrp,2022,no_gdsc_response,2907,Cyclophosphamide,106,105,0.05511810270820065,0.03560736006831252
bcgdrp,2022,no_gdsc_response,3011155,Nelarabine,198,196,0.1076024900642248,0.1856279046349344
bcgdrp,2022,no_gdsc_response,3062316,Dasatinib,210,207,0.3645411763869153,0.3902365101807963
bcgdrp,2022,no_gdsc_response,3385,5-Fluorouracil,203,201,0.3374985929461858,0.3936440471135322
bcgdrp,2022,no_gdsc_response,36314,Paclitaxel,153,152,0.5471559030529249,0.546352861023767
bcgdrp,2022,no_gdsc_response,387447,Bortezomib,202,200,0.3470001990974238,0.3653192109871371
bcgdrp,2022,no_gdsc_response,4261,Entinostat,184,182,0.5017746771630995,0.5667735877449014
bcgdrp,2022,no_gdsc_response,42642645,Foretinib,214,211,0.2162422280297247,0.34215631478144815
bcgdrp,2022,no_gdsc_response,44137675,AZD6482,218,216,0.07557214241534671,0.14948707765086464
bcgdrp,2022,no_gdsc_response,44259,Staurosporine,66,66,-0.02999812122941053,-0.03353787657730992
bcgdrp,2022,no_gdsc_response,44462760,Dabrafenib,100,99,0.2806675643633586,0.43151126815355717
bcgdrp,2022,no_gdsc_response,444795,Tretinoin,214,211,0.3120319188833283,0.37506891786339563
bcgdrp,2022,no_gdsc_response,452548,Teniposide,111,110,0.10402160416639246,0.3150247454850802
bcgdrp,2022,no_gdsc_response,46191454,PHA-793887,218,215,0.43060648057797174,0.4773019988949532
bcgdrp,2022,no_gdsc_response,46224516,UNC0638,204,202,0.14224440591505302,0.19215115523218498
bcgdrp,2022,no_gdsc_response,462382,MG-132,74,73,0.17626194937135842,0.2040162329375037
bcgdrp,2022,no_gdsc_response,46843906,XMD11-50,140,138,0.4278302892496897,0.5542022923364295
bcgdrp,2022,no_gdsc_response,46926350,Dinaciclib,86,85,0.4817608460869965,0.4834393683922194
bcgdrp,2022,no_gdsc_response,46930998,MK-2206,203,200,0.30844586779915323,0.3641790055435765
bcgdrp,2022,no_gdsc_response,46943432,I-BET-762,213,210,0.31532633329008414,0.4347141856877804
bcgdrp,2022,no_gdsc_response,49846579,Venotoclax,110,109,0.3941037712056261,0.6807588538853235
bcgdrp,2022,no_gdsc_response,51039095,AZD4547,172,170,0.22930740703634267,0.14808686749659872
bcgdrp,2022,no_gdsc_response,5113032,Selisistat,199,196,0.06539747657941263,0.06588704467879064
bcgdrp,2022,no_gdsc_response,5278396,KU-55933,210,207,0.20101933087510426,0.28592021103962
bcgdrp,2022,no_gdsc_response,5284616,Rapamycin,200,198,0.2543978897374436,0.37923286920139204
bcgdrp,2022,no_gdsc_response,5287969,Flavopiridol,104,104,0.16625413421529928,0.19028307468765876
bcgdrp,2022,no_gdsc_response,5291,Imatinib,210,207,0.3127189483608934,0.4116236077117299
bcgdrp,2022,no_gdsc_response,52918385,PRIMA-1MET,97,96,0.1965203345884631,0.38273160474744644
bcgdrp,2022,no_gdsc_response,5311,Vorinostat,212,209,0.4505484782756501,0.4691877484649402
bcgdrp,2022,no_gdsc_response,5328940,Bosutinib,178,175,0.31552220783026097,0.39323677990402045
bcgdrp,2022,no_gdsc_response,5329102,Sunitinib,213,210,0.12752687337504076,0.12533802670046093
bcgdrp,2022,no_gdsc_response,5394,Temozolomide,203,202,0.2635367381026922,0.26882303056192386
bcgdrp,2022,no_gdsc_response,5494449,Tozasertib,31,31,0.5415322580645161,0.7305174524889347
bcgdrp,2022,no_gdsc_response,56649450,Alpelisib,127,125,0.31410371893657846,0.28398243533889767
bcgdrp,2022,no_gdsc_response,5746,Mitomycin-C,189,188,0.39679713325744387,0.44791061567829227
bcgdrp,2022,no_gdsc_response,5978,Vincristine,225,222,0.550758586977096,0.5443978811685429
bcgdrp,2022,no_gdsc_response,637858,Piperlongumine,211,209,0.4182965331923882,0.4871727030809982
bcgdrp,2022,no_gdsc_response,644241,Nilotinib,198,195,0.13686507596917527,0.35982791971133143
bcgdrp,2022,no_gdsc_response,6450551,Axitinib,216,214,0.4033612194614966,0.4572521667086014
bcgdrp,2022,no_gdsc_response,6505803,Tanespimycin,189,186,0.19939680681793986,0.17306904246293192
bcgdrp,2022,no_gdsc_response,66577038,Sphingosine Kinase 1 Inhibitor II,213,210,0.08270536872101757,0.10471931662292157
bcgdrp,2022,no_gdsc_response,6852167,PIK-93,213,211,0.19488278322553076,0.213164381078604
bcgdrp,2022,no_gdsc_response,6914657,Daporinad,180,178,0.3263968241370415,0.37536984047455324
bcgdrp,2022,no_gdsc_response,6918289,Temsirolimus,116,115,0.23224380352328922,0.31105600305803127
bcgdrp,2022,no_gdsc_response,6918638,Belinostat,108,107,0.4814095892284302,0.5136012386174326
bcgdrp,2022,no_gdsc_response,6918837,Panobinostat,222,219,0.40465003664730864,0.272934416963026
bcgdrp,2022,no_gdsc_response,71729975,GSK-J4,30,30,0.42958843159065635,0.48044491642986725
bcgdrp,2022,no_gdsc_response,82146,Bexarotene,202,199,0.09864190682075515,0.23609304040483703
bcgdrp,2022,no_gdsc_response,9444,5-azacytidine,185,183,0.19636716678773544,0.19876093653632165
bcgdrp,2022,no_gdsc_response,9549297,SU11274,184,181,0.24993351995485832,0.4909428002635686
bcgdrp,2022,no_gdsc_response,9825149,NVP-ADW742,202,200,0.12259882070324278,0.21178071542398044
bcgdrp,2022,no_gdsc_response,9826308,GW843682X,195,193,0.3097566131400583,0.3520797327690703
bcgdrp,2022,no_gdsc_response,9868037,OSI-930,152,150,0.33464885810946376,0.40948407401647574
bcgdrp,2022,no_gdsc_response,9884685,PI-103,208,206,-0.024507100929573356,-0.008948432114079842
bcgdrp,2022,no_gdsc_response,9903786,TPCA-1,216,213,0.34857703035481874,0.36526404066896606
bcgdrp,2022,no_gdsc_response,9907093,TGX221,210,207,0.0020713390686630945,0.019322562732296433
bcgdrp,2022,no_gdsc_response,9908783,IC-87114,208,205,0.06981106553388307,0.08450967973406948
bcgdrp,2022,no_gdsc_response,9911830,Tivozanib,193,191,-0.08983940080408089,-0.018130202610542656
bcgdrp,2022,no_gdsc_response,9927531,BIBR-1532,207,205,0.15376606760150946,0.18806190090944455
bcgdrp,2022,no_gdsc_response,9933475,Cediranib,94,94,-0.1423906368529422,0.04621964591651493
bcgdrp,2022,no_gdsc_response,9956119,CHIR-99021,205,203,0.3569028468972244,0.4984712835529071
bcgdrp,2022,no_gdsc_response,9967941,SB52334,203,200,0.051436328806857515,0.07746906089716313
bcgdrp,2023,no_gdsc_response,10074640,Masitinib,201,198,0.2859224389566249,0.42363954035029494
bcgdrp,2023,no_gdsc_response,10127622,Selumetinib,207,204,0.34450271519921605,0.3749937968323647
bcgdrp,2023,no_gdsc_response,10184653,Afatinib,192,190,0.36592617082705386,0.26001935643495167
bcgdrp,2023,no_gdsc_response,10302451,Saracatinib,214,212,0.15696352413503017,0.18954555005891308
bcgdrp,2023,no_gdsc_response,10385095,Telomerase Inhibitor IX,213,211,0.4148673476294493,0.4105988019238804
bcgdrp,2023,no_gdsc_response,104741,Fulvestrant,44,44,-0.4966664573062294,-0.46697155723381234
bcgdrp,2023,no_gdsc_response,104842,SN-38,183,181,0.38521886500968644,0.4101837295400381
bcgdrp,2023,no_gdsc_response,11152667,AZD7762,219,217,0.4463236751652648,0.5048805252811815
bcgdrp,2023,no_gdsc_response,11175137,AT7867,194,191,0.30195005438184247,0.319348734603957
bcgdrp,2023,no_gdsc_response,11178236,Sepantronium bromide,194,193,0.18335073461344203,0.23769804967094302
bcgdrp,2023,no_gdsc_response,11228183,ABT737,177,175,0.334942890546914,0.6367206088166397
bcgdrp,2023,no_gdsc_response,11234052,"Brivanib, BMS-540215",206,203,0.19211093332437235,0.14457926169025198
bcgdrp,2023,no_gdsc_response,11364421,BI-2536,217,215,0.5088381488126349,0.5193995682813236
bcgdrp,2023,no_gdsc_response,11455910,TW 37,211,209,0.3372226343265405,0.4206247105970716
bcgdrp,2023,no_gdsc_response,11485656,Linifanib,208,205,0.328215591260897,0.30583356701669573
bcgdrp,2023,no_gdsc_response,11609586,Serdemetan,208,206,0.42007733129046176,0.4885953089656603
bcgdrp,2023,no_gdsc_response,11625818,Idelalisib,204,201,0.09378307425234723,0.22359449367193637
bcgdrp,2023,no_gdsc_response,11640390,Linsitinib,197,195,0.24615489746732588,0.26807621882134863
bcgdrp,2023,no_gdsc_response,11647372,ZSTK474,213,211,0.12108015073272643,0.12198471797024756
bcgdrp,2023,no_gdsc_response,11707110,Trametinib,98,97,0.5946821295739133,0.5828646860528356
bcgdrp,2023,no_gdsc_response,11960529,Veliparib,212,210,0.040224830230508116,0.009617737580048987
bcgdrp,2023,no_gdsc_response,11977753,Dactolisib,149,147,0.18526425768987068,0.2558938972365704
bcgdrp,2023,no_gdsc_response,123631,Gefitinib,214,212,0.21457076180816512,0.18701233764710218
bcgdrp,2023,no_gdsc_response,126941,Methotrexate,175,173,0.21339679536539768,0.21392022861098364
bcgdrp,2023,no_gdsc_response,135423438,BIBF-1120,177,176,0.20697326206726294,0.3742589924689858
bcgdrp,2023,no_gdsc_response,148124,Docetaxel,98,97,0.5341013780841108,0.5422960045652221
bcgdrp,2023,no_gdsc_response,156414,CI-1033,206,203,0.37719418378948133,0.30927387016589303
bcgdrp,2023,no_gdsc_response,159324,Tipifarnib,272,208,0.29395989273464057,0.34438812724998485
bcgdrp,2023,no_gdsc_response,15953870,KU-60019,197,194,0.23976204537385323,0.30618110382522273
bcgdrp,2023,no_gdsc_response,16038120,NVP-TAE684,205,202,0.11064486540437098,0.20551870024024108
bcgdrp,2023,no_gdsc_response,16659841,AZD1480,104,103,0.32462277522030086,0.3508516646144846
bcgdrp,2023,no_gdsc_response,16722836,Fedratinib,203,201,0.3534865439251865,0.42537997399063515
bcgdrp,2023,no_gdsc_response,17755052,Pictilisib,212,210,0.19502136355196137,0.190311629227284
bcgdrp,2023,no_gdsc_response,208908,Lapatinib,198,196,0.32021974250529006,0.23225861333559358
bcgdrp,2023,no_gdsc_response,2130404,AGK2,182,180,0.008706030466594307,-0.031750904819150425
bcgdrp,2023,no_gdsc_response,216239,Sorafenib,219,216,0.21688003864727837,0.28318598878997386
bcgdrp,2023,no_gdsc_response,227681,MIRA-1,126,126,0.2890769123089988,0.3786686539109325
bcgdrp,2023,no_gdsc_response,23582824,GSK1059615,133,131,0.09272781528431033,0.08983882265658934
bcgdrp,2023,no_gdsc_response,23725625,Olaparib,215,212,0.3336664995728412,0.3939229887364451
bcgdrp,2023,no_gdsc_response,24180719,PLX-4720,216,214,0.25444478852366953,0.21488387217133598
bcgdrp,2023,no_gdsc_response,24771867,Alisertib,204,201,0.36243993355869014,0.5017830372978134
bcgdrp,2023,no_gdsc_response,24772860,SNX-2112,216,214,0.45757730287690274,0.4881185204559471
bcgdrp,2023,no_gdsc_response,24785538,BMS-754807,207,204,0.06597885072526258,0.11082365472751436
bcgdrp,2023,no_gdsc_response,24821094,Ibrutinib,141,139,0.4250854597498067,0.3873883872242671
bcgdrp,2023,no_gdsc_response,24856436,MK-1775,194,192,0.38433218502655836,0.4143684885169506
bcgdrp,2023,no_gdsc_response,24889392,Quizartinib,208,205,0.12869783677398847,0.2832149464271696
bcgdrp,2023,no_gdsc_response,24978538,Navitoclax,201,199,0.34975084651188226,0.5804159665577685
bcgdrp,2023,no_gdsc_response,25102847,Cabozantinib,179,176,0.1879169354043733,0.2835997439527739
bcgdrp,2023,no_gdsc_response,25126798,Ruxolitinib,217,214,0.38904295651619636,0.4557036666101039
bcgdrp,2023,no_gdsc_response,25262965,AZD8055,226,223,0.2989749319520085,0.309003186584591
bcgdrp,2023,no_gdsc_response,2907,Cyclophosphamide,106,105,0.09328916658578872,0.07891484287622287
bcgdrp,2023,no_gdsc_response,3011155,Nelarabine,198,196,0.0941204647948608,0.18336401002418481
bcgdrp,2023,no_gdsc_response,3062316,Dasatinib,210,207,0.4262543299535821,0.46491008010194024
bcgdrp,2023,no_gdsc_response,3385,5-Fluorouracil,203,201,0.3410213480489608,0.3859735679007508
bcgdrp,2023,no_gdsc_response,36314,Paclitaxel,153,152,0.5482616103453997,0.5572508346640553
bcgdrp,2023,no_gdsc_response,387447,Bortezomib,202,200,0.35401264978259955,0.40233292034360046
bcgdrp,2023,no_gdsc_response,4261,Entinostat,184,182,0.5342746265956513,0.6137782045726751
bcgdrp,2023,no_gdsc_response,42642645,Foretinib,214,211,0.2433716889823101,0.3292835235603415
bcgdrp,2023,no_gdsc_response,44137675,AZD6482,218,216,0.045349771930685644,0.13474303561882
bcgdrp,2023,no_gdsc_response,44259,Staurosporine,66,66,-0.007995323890650129,-0.039267508315395654
bcgdrp,2023,no_gdsc_response,44462760,Dabrafenib,100,99,0.2814845411356161,0.6104180559616371
bcgdrp,2023,no_gdsc_response,444795,Tretinoin,214,211,0.316775394654784,0.38569963003603464
bcgdrp,2023,no_gdsc_response,452548,Teniposide,111,110,-0.2614371772427924,-0.2644430723084321
bcgdrp,2023,no_gdsc_response,46191454,PHA-793887,218,215,0.44524856269340235,0.5003333442123199
bcgdrp,2023,no_gdsc_response,46224516,UNC0638,204,202,0.1738080930189692,0.21692927582065258
bcgdrp,2023,no_gdsc_response,462382,MG-132,74,73,0.1630519293042057,0.20430577075878373
bcgdrp,2023,no_gdsc_response,46843906,XMD11-50,140,138,0.45466125091129816,0.5767949767502205
bcgdrp,2023,no_gdsc_response,46926350,Dinaciclib,86,85,0.45879739043574025,0.48255714036643355
bcgdrp,2023,no_gdsc_response,46930998,MK-2206,203,200,0.32834398159540307,0.38489539809053763
bcgdrp,2023,no_gdsc_response,46943432,I-BET-762,213,210,0.3498059991647695,0.4490590109220092
bcgdrp,2023,no_gdsc_response,49846579,Venotoclax,110,109,0.37764956968187247,0.7227776255630474
bcgdrp,2023,no_gdsc_response,51039095,AZD4547,172,170,0.23631646905546208,0.15411276840127414
bcgdrp,2023,no_gdsc_response,5113032,Selisistat,199,196,0.03180111982302453,0.0378414485749292
bcgdrp,2023,no_gdsc_response,5278396,KU-55933,210,207,0.2163069563009374,0.2995259386939154
bcgdrp,2023,no_gdsc_response,5284616,Rapamycin,200,198,0.259217577103159,0.4330240778104779
bcgdrp,2023,no_gdsc_response,5287969,Flavopiridol,104,104,0.49483623172943564,0.47463116996085075
bcgdrp,2023,no_gdsc_response,5291,Imatinib,210,207,0.3032562077432893,0.4327602660382032
bcgdrp,2023,no_gdsc_response,52918385,PRIMA-1MET,97,96,0.19705696767013606,0.4012178097000459
bcgdrp,2023,no_gdsc_response,5311,Vorinostat,212,209,0.49369751405026285,0.5283418358188011
bcgdrp,2023,no_gdsc_response,5328940,Bosutinib,178,175,0.27562338584659973,0.40704017820011656
bcgdrp,2023,no_gdsc_response,5329102,Sunitinib,213,210,0.2856976987854862,0.2832963094268826
bcgdrp,2023,no_gdsc_response,5394,Temozolomide,203,202,0.24967302098463498,0.25959654033229973
bcgdrp,2023,no_gdsc_response,5494449,Tozasertib,31,31,0.540725806451613,0.7291174301816901
bcgdrp,2023,no_gdsc_response,56649450,Alpelisib,127,125,0.24356828058360885,0.2406578908119436
bcgdrp,2023,no_gdsc_response,5746,Mitomycin-C,189,188,0.42755844734111087,0.45544795919909303
bcgdrp,2023,no_gdsc_response,5978,Vincristine,225,222,0.5658328759302048,0.5700150212346331
bcgdrp,2023,no_gdsc_response,637858,Piperlongumine,211,209,0.43065586199460887,0.5190232997615107
bcgdrp,2023,no_gdsc_response,644241,Nilotinib,198,195,0.14859775479671858,0.3790206465887979
bcgdrp,2023,no_gdsc_response,6450551,Axitinib,216,214,0.39557827038337734,0.4515432204929409
bcgdrp,2023,no_gdsc_response,6505803,Tanespimycin,189,186,0.20649256984576797,0.19771552886232957
bcgdrp,2023,no_gdsc_response,66577038,Sphingosine Kinase 1 Inhibitor II,213,210,0.11257571510043164,0.1284396205417409
bcgdrp,2023,no_gdsc_response,6852167,PIK-93,213,211,0.2546494610891217,0.28240530020580884
bcgdrp,2023,no_gdsc_response,6914657,Daporinad,180,178,0.3436186087986237,0.3821960237480475
bcgdrp,2023,no_gdsc_response,6918289,Temsirolimus,116,115,0.22892235538722377,0.3493405354816461
bcgdrp,2023,no_gdsc_response,6918638,Belinostat,108,107,0.3799393617513462,0.44556791343978414
bcgdrp,2023,no_gdsc_response,6918837,Panobinostat,222,219,0.3959578155819136,0.3490021507483485
bcgdrp,2023,no_gdsc_response,71729975,GSK-J4,30,30,0.5354838709677421,0.6042087947328769
bcgdrp,2023,no_gdsc_response,82146,Bexarotene,202,199,0.10558844547807004,0.2512668727108641
bcgdrp,2023,no_gdsc_response,9444,5-azacytidine,185,183,0.23101156791096347,0.20217134556565577
bcgdrp,2023,no_gdsc_response,9549297,SU11274,184,181,0.2325730840200446,0.4227612224373182
bcgdrp,2023,no_gdsc_response,9825149,NVP-ADW742,202,200,0.17914828565193652,0.2711411134261398
bcgdrp,2023,no_gdsc_response,9826308,GW843682X,195,193,0.4248051569500219,0.49311985386055424
bcgdrp,2023,no_gdsc_response,9868037,OSI-930,152,150,0.31150775474376446,0.4059519052454666
bcgdrp,2023,no_gdsc_response,9884685,PI-103,208,206,-0.034312742341593844,-0.04217972871600633
bcgdrp,2023,no_gdsc_response,9903786,TPCA-1,216,213,-0.08389833460308675,-0.11146026890893579
bcgdrp,2023,no_gdsc_response,9907093,TGX221,210,207,-0.012148141237858312,0.019650664052405595
bcgdrp,2023,no_gdsc_response,9908783,IC-87114,208,205,0.08530410132807101,0.17432801370325637
bcgdrp,2023,no_gdsc_response,9911830,Tivozanib,193,191,0.06106224825554963,0.1719077571324513
bcgdrp,2023,no_gdsc_response,9927531,BIBR-1532,207,205,0.14273247500945838,0.1863837208058054
bcgdrp,2023,no_gdsc_response,9933475,Cediranib,94,94,-0.1308745439439367,0.041281389793620185
bcgdrp,2023,no_gdsc_response,9956119,CHIR-99021,205,203,0.3862189232405034,0.522970221860144
bcgdrp,2023,no_gdsc_response,9967941,SB52334,203,200,0.08375556166727244,0.12238362673087669
bcgdrp,2024,no_gdsc_response,10074640,Masitinib,201,198,0.23467663071903444,0.3847417414020515
bcgdrp,2024,no_gdsc_response,10127622,Selumetinib,207,204,0.38037344770263004,0.4042052137225838
bcgdrp,2024,no_gdsc_response,10184653,Afatinib,192,190,0.33593163871275156,0.2943917123905292
bcgdrp,2024,no_gdsc_response,10302451,Saracatinib,214,212,0.10253686586008384,0.1512613296884368
bcgdrp,2024,no_gdsc_response,10385095,Telomerase Inhibitor IX,213,211,0.3722064892836328,0.37800070520450607
bcgdrp,2024,no_gdsc_response,104741,Fulvestrant,44,44,-0.4864353681871211,-0.4955167813883799
bcgdrp,2024,no_gdsc_response,104842,SN-38,183,181,0.35141763667514736,0.440440578722602
bcgdrp,2024,no_gdsc_response,11152667,AZD7762,219,217,0.45811889937906597,0.5490437904638193
bcgdrp,2024,no_gdsc_response,11175137,AT7867,194,191,0.27258439422355263,0.29788066824337534
bcgdrp,2024,no_gdsc_response,11178236,Sepantronium bromide,194,193,0.15513066573970719,0.22895302377122026
bcgdrp,2024,no_gdsc_response,11228183,ABT737,177,175,0.31567801185997385,0.632247599355381
bcgdrp,2024,no_gdsc_response,11234052,"Brivanib, BMS-540215",206,203,0.17140172405708404,0.16342565216447463
bcgdrp,2024,no_gdsc_response,11364421,BI-2536,217,215,0.5231750747939118,0.5381150764775392
bcgdrp,2024,no_gdsc_response,11455910,TW 37,211,209,0.31521413521610675,0.39112392233711485
bcgdrp,2024,no_gdsc_response,11485656,Linifanib,208,205,0.3180474502137734,0.29865241041635265
bcgdrp,2024,no_gdsc_response,11609586,Serdemetan,208,206,0.39287602656663273,0.4823124896383987
bcgdrp,2024,no_gdsc_response,11625818,Idelalisib,204,201,0.049794915342435415,0.18412017671613018
bcgdrp,2024,no_gdsc_response,11640390,Linsitinib,197,195,0.19250016642825785,0.2059847839685781
bcgdrp,2024,no_gdsc_response,11647372,ZSTK474,213,211,0.07608194204221358,0.0623705445149342
bcgdrp,2024,no_gdsc_response,11707110,Trametinib,98,97,0.5474263381571153,0.5833517106688008
bcgdrp,2024,no_gdsc_response,11960529,Veliparib,212,210,0.04481119971442327,0.019503015303860415
bcgdrp,2024,no_gdsc_response,11977753,Dactolisib,149,147,0.19387301627642317,0.27677592347191987
bcgdrp,2024,no_gdsc_response,123631,Gefitinib,214,212,0.2268299015232401,0.1970129217135688
bcgdrp,2024,no_gdsc_response,126941,Methotrexate,175,173,0.21824486493737655,0.21062212256825838
bcgdrp,2024,no_gdsc_response,135423438,BIBF-1120,177,176,0.25962017904179113,0.3729542643859326
bcgdrp,2024,no_gdsc_response,148124,Docetaxel,98,97,0.5122968979646493,0.5358759021778084
bcgdrp,2024,no_gdsc_response,156414,CI-1033,206,203,0.3317865470330302,0.2992141274941546
bcgdrp,2024,no_gdsc_response,159324,Tipifarnib,272,208,0.3109274658677373,0.38856660083244
bcgdrp,2024,no_gdsc_response,15953870,KU-60019,197,194,0.23698067599677697,0.2939056306271766
bcgdrp,2024,no_gdsc_response,16038120,NVP-TAE684,205,202,0.08389497562020647,0.15120371792111192
bcgdrp,2024,no_gdsc_response,16659841,AZD1480,104,103,0.30071297310143236,0.347259213794562
bcgdrp,2024,no_gdsc_response,16722836,Fedratinib,203,201,0.3379665658445157,0.3787365783673241
bcgdrp,2024,no_gdsc_response,17755052,Pictilisib,212,210,0.17855773196853636,0.18791494570199416
bcgdrp,2024,no_gdsc_response,208908,Lapatinib,198,196,0.33929995918680367,0.28567837240633315
bcgdrp,2024,no_gdsc_response,2130404,AGK2,182,180,0.04402526279418794,-0.030705233458144604
bcgdrp,2024,no_gdsc_response,216239,Sorafenib,219,216,0.2322522746750235,0.29281757949669424
bcgdrp,2024,no_gdsc_response,227681,MIRA-1,126,126,0.26610164526107466,0.3800031303571872
bcgdrp,2024,no_gdsc_response,23582824,GSK1059615,133,131,0.08265341777150603,0.14663277427172605
bcgdrp,2024,no_gdsc_response,23725625,Olaparib,215,212,0.2915396414313468,0.3573563891866629
bcgdrp,2024,no_gdsc_response,24180719,PLX-4720,216,214,0.2000338540907323,0.16512897844485808
bcgdrp,2024,no_gdsc_response,24771867,Alisertib,204,201,0.39571034096322505,0.5243446690517841
bcgdrp,2024,no_gdsc_response,24772860,SNX-2112,216,214,0.4453784089282121,0.4722514191692822
bcgdrp,2024,no_gdsc_response,24785538,BMS-754807,207,204,0.03638041906195572,0.07774600369954196
bcgdrp,2024,no_gdsc_response,24821094,Ibrutinib,141,139,0.34171698642354587,0.3544575600323126
bcgdrp,2024,no_gdsc_response,24856436,MK-1775,194,192,0.41604978041931634,0.46384638913579906
bcgdrp,2024,no_gdsc_response,24889392,Quizartinib,208,205,0.0907479229795773,0.24730214335500383
bcgdrp,2024,no_gdsc_response,24978538,Navitoclax,201,199,0.3061422121748283,0.5590768856892261
bcgdrp,2024,no_gdsc_response,25102847,Cabozantinib,179,176,0.19351609050945065,0.29285890322336894
bcgdrp,2024,no_gdsc_response,25126798,Ruxolitinib,217,214,0.3406609126803655,0.44012769488389764
bcgdrp,2024,no_gdsc_response,25262965,AZD8055,226,223,0.3069538343825094,0.33304601488144747
bcgdrp,2024,no_gdsc_response,2907,Cyclophosphamide,106,105,0.07037822343163129,0.05893380349049568
