,pc1,pc2,split,modality
ACH-000699,-3.197455250766086,0.2609551079998935,train,mutation
ACH-000501,-2.407442951294266,-0.023536510112835536,train,mutation
ACH-000863,-2.2667304682539915,0.07588609504995848,train,mutation
ACH-000008,-3.1327710243504385,0.06713996777569019,train,mutation
ACH-000505,-3.229328109404289,0.48710897463017966,train,mutation
ACH-000937,30.23723200941131,-2.926335690425241,train,mutation
ACH-000210,-4.512249021309024,-0.296341174003228,train,mutation
ACH-000443,-2.8959185742721663,1.6744328860205668,train,mutation
ACH-000888,4.5130667733779966,0.4018275818023299,train,mutation
ACH-000423,-3.4193471606542625,0.9049986785539469,train,mutation
ACH-000971,24.716796685158563,-3.120795184636429,train,mutation
ACH-000355,-2.949725398831901,-0.11829783318475312,train,mutation
ACH-000204,-4.699787935906886,-0.14790909793365936,train,mutation
ACH-000580,-2.6122771986913986,0.050833266478788365,train,mutation
ACH-000427,-3.3342432070073547,0.04886183566273606,train,mutation
ACH-000135,-4.346124439818211,0.278130016408168,train,mutation
ACH-000107,-4.029031236371642,1.7786866236928773,train,mutation
ACH-000078,-4.697164145281846,0.5652849200712431,train,mutation
ACH-000530,-3.0528542239073198,0.2729539255269875,train,mutation
ACH-000650,-3.310817688673086,0.4716108596763885,train,mutation
ACH-000396,-1.9350316668423169,-0.7421302361580444,train,mutation
ACH-000934,4.950250474897938,-0.586684707766796,train,mutation
ACH-000070,-4.357897467974885,0.6656906358334652,train,mutation
ACH-000821,-2.1714886106794054,-0.560087655501371,train,mutation
ACH-000451,-2.5339732269821473,-0.13254033455020675,train,mutation
ACH-000515,-2.6082053428513334,0.03984641226695759,train,mutation
ACH-000744,1.9177459279747502,1.9695033783802802,train,mutation
ACH-000572,-4.145899549961051,0.16448536534789088,train,mutation
ACH-000345,-3.549913441386236,-0.23494861477074508,train,mutation
ACH-000767,-1.976744511632802,-0.6805870370840992,train,mutation
ACH-000885,5.757123774645475,-2.5695119699111286,train,mutation
ACH-000291,-3.8056088388309566,0.2676264350151564,train,mutation
ACH-000136,-4.928558203728454,0.6213110998451354,train,mutation
ACH-000287,-2.8746318959643187,1.8588778992673984,train,mutation
ACH-000264,-3.1700621006908136,0.27252565370736637,train,mutation
ACH-000983,16.159005445918027,-2.999169952496109,train,mutation
ACH-000019,-2.0239410156767286,-0.6619657260135283,train,mutation
ACH-000648,-3.2025188181776896,-0.07758546501583358,train,mutation
ACH-000965,18.835461781867544,-4.320375400150336,train,mutation
ACH-000138,-5.57703237204403,1.2493889905198066,train,mutation
ACH-000603,-1.8410231622356108,0.862438908391101,train,mutation
ACH-000046,-4.732002236934988,1.0590230034805144,train,mutation
ACH-000332,-4.384219269398538,1.6949255911871506,train,mutation
ACH-000096,-5.564495573043246,1.2597911519772345,train,mutation
ACH-000745,-3.0138684746028956,1.6152765905988913,train,mutation
ACH-000955,22.92768826475608,-5.04489178654327,train,mutation
ACH-000847,1.0004431258234012,-0.6254900688227308,train,mutation
ACH-000429,-1.7863865599391993,1.148692103373561,train,mutation
ACH-000794,-3.3801481458343754,0.20908243422508685,train,mutation
ACH-000559,-0.8843799228594137,0.7742291188958474,train,mutation
ACH-000960,21.154878183055605,-2.332069334518308,train,mutation
ACH-000905,-0.8184272091355287,-0.3215043430304563,train,mutation
ACH-000664,-2.2876913835335957,0.975967763041981,train,mutation
ACH-000465,-4.359983671581022,0.7159767454112868,train,mutation
ACH-000411,-3.9871406459842818,-0.2923523751735493,train,mutation
ACH-000421,-4.298418834157019,0.6733568298686947,train,mutation
ACH-000587,-2.7741917104736173,-0.9088638663954769,train,mutation
ACH-000950,19.06996311804412,0.9424415852844797,train,mutation
ACH-000491,-2.3879760008070767,-0.7001573154350885,train,mutation
ACH-000998,54.384903857173846,15.155247320179877,train,mutation
ACH-000951,12.669472078159911,-5.923685340069482,train,mutation
ACH-000609,-3.2458876370681087,0.6878543927866926,train,mutation
ACH-000688,-4.616152669458037,0.18120642884326538,train,mutation
ACH-000534,-2.8335498642778125,1.145718091606462,train,mutation
ACH-000947,14.581257574554012,-2.6794453240401666,train,mutation
ACH-000399,-3.164879522336559,-0.4437346255992039,train,mutation
ACH-000343,-3.2894266520136233,0.3583406712419308,train,mutation
ACH-000103,-4.868546976876886,0.9042677194782608,train,mutation
ACH-000430,-3.637180641628428,0.6730623540508209,train,mutation
ACH-000784,0.4198749409039986,1.7529338954162579,train,mutation
ACH-000378,-4.044448171303223,0.3811802914982985,train,mutation
ACH-000616,-1.7682104153079254,0.09170305757822272,train,mutation
ACH-000514,-1.8608168626326482,-0.84585107743431,train,mutation
ACH-000221,-2.8583858708238874,-0.6321718502094333,train,mutation
ACH-000116,-3.642972736015494,0.6379905301145368,train,mutation
ACH-000763,-4.040937880229438,1.7043201296818848,train,mutation
ACH-000004,-4.308457420070221,0.03266774520117951,train,mutation
